"datetime","main.aqi","co","no","no2","o3","so2","pm2_5","pm10","nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2023-11-19 00:00:46+08:00",1.0,283.72,0.0,4.58,30.4,0.76,3.0,3.6,1.44,125.0336,11.0725,"2023-11-19 00:00:52.022598+08:00","Bislig"
"2023-11-19 00:00:53+08:00",2.0,534.06,0.0,15.25,75.1,11.21,11.7,17.77,6.21,121.0807,14.3427,"2023-11-19 00:00:53.952501+08:00","Biñan"
"2023-11-19 00:00:55+08:00",2.0,226.97,0.0,1.06,65.09,1.58,2.84,3.26,0.07,124.0055,11.0517,"2023-11-19 00:00:56.160606+08:00","Bogo"
"2023-11-19 00:00:57+08:00",1.0,186.92,0.0,0.36,55.08,0.2,2.38,3.38,0.04,125.4319,11.6081,"2023-11-19 00:00:58.233405+08:00","Borongan"
"2023-11-19 00:00:59+08:00",1.0,213.62,0.0,1.71,40.41,0.2,0.66,0.77,0.59,125.5436,8.9492,"2023-11-19 00:00:59.727142+08:00","Butuan"
"2023-11-19 00:01:01+08:00",1.0,196.93,0.0,1.41,50.07,0.2,0.57,0.66,0.07,125.5344,9.1236,"2023-11-19 00:01:01.395971+08:00","Cabadbaran"
"2023-11-19 00:01:04+08:00",2.0,300.41,0.0,2.04,74.39,0.77,5.69,6.98,1.5,120.9667,15.4833,"2023-11-19 00:01:04.815667+08:00","Cabanatuan City"
"2023-11-19 00:01:07+08:00",2.0,534.06,0.0,15.25,75.1,11.21,11.7,17.77,6.21,121.1262,14.2726,"2023-11-19 00:01:07.338145+08:00","Cabuyao"
"2023-11-19 00:01:09+08:00",2.0,250.34,0.0,0.41,83.69,1.52,3.03,3.97,0.08,123.2856,10.9506,"2023-11-19 00:01:09.341803+08:00","Cadiz"
"2023-11-19 00:01:11+08:00",1.0,216.96,0.0,2.04,39.7,0.49,0.89,1.09,0.46,124.6472,8.4822,"2023-11-19 00:01:11.439541+08:00","Cagayan de Oro"
"2023-11-19 00:01:13+08:00",2.0,303.75,0.0,4.2,87.26,5.48,6.29,9.28,0.92,120.8133,13.9324,"2023-11-19 00:01:13.251741+08:00","Calaca"
"2023-11-19 00:01:14+08:00",2.0,534.06,0.0,15.25,75.1,11.21,11.7,17.77,6.21,121.1653,14.2117,"2023-11-19 00:01:14.875825+08:00","Calamba"
"2023-11-19 00:01:16+08:00",2.0,330.45,0.0,4.97,88.69,4.65,6.92,11.21,0.26,121.1803,13.4117,"2023-11-19 00:01:17.204631+08:00","Calapan"
"2023-11-19 00:01:19+08:00",2.0,230.31,0.0,0.47,68.67,3.16,3.45,3.86,0.13,124.6,12.0667,"2023-11-19 00:01:19.223339+08:00","Calbayog City"
"2023-11-19 00:01:20+08:00",2.0,363.83,0.0,4.33,84.4,2.38,6.43,9.47,3.2,120.9667,14.65,"2023-11-19 00:01:21.199990+08:00","Caloocan City"
"2023-11-19 00:01:22+08:00",1.0,260.35,0.0,1.31,59.37,0.74,8.02,12.13,1.5,120.4517,17.1947,"2023-11-19 00:01:22.806007+08:00","Candon"
"2023-11-19 00:01:24+08:00",1.0,367.17,0.0,5.48,34.69,1.06,6.57,7.47,3.07,123.1964,10.3864,"2023-11-19 00:01:25.258062+08:00","Canlaon"
"2023-11-19 00:01:27+08:00",1.0,250.34,0.0,2.4,42.92,1.46,3.05,4.09,1.81,123.6402,10.1061,"2023-11-19 00:01:27.270158+08:00","Carcar"
"2023-11-19 00:01:29+08:00",2.0,534.06,0.0,15.25,75.1,11.21,11.7,17.77,6.21,121.0576,14.3132,"2023-11-19 00:01:29.445844+08:00","Carmona"
"2023-11-19 00:01:31+08:00",1.0,220.3,0.0,0.68,57.94,0.84,2.47,2.88,0.37,124.8861,11.7753,"2023-11-19 00:01:31.397986+08:00","Catbalogan"
"2023-11-19 00:01:32+08:00",2.0,260.35,0.0,1.48,74.39,1.52,12.98,28.75,1.77,121.7725,16.9347,"2023-11-19 00:01:32.955648+08:00","Cauayan"
"2023-11-19 00:01:34+08:00",2.0,360.49,0.0,5.44,86.55,3.79,6.14,10.01,2.28,120.9169,14.4825,"2023-11-19 00:01:35.419837+08:00","Cavite City"
"2023-11-19 00:01:37+08:00",1.0,267.03,0.0,2.79,34.69,1.54,3.01,3.72,1.79,123.8907,10.3167,"2023-11-19 00:01:37.475411+08:00","Cebu City"
"2023-11-19 00:01:39+08:00",2.0,323.77,0.0,4.16,83.69,3.87,5.1,8.02,1.81,121.1,14.6333,"2023-11-19 00:01:39.954158+08:00","City of Marikina"
"2023-11-19 00:01:42+08:00",2.0,360.49,0.0,1.11,82.25,1.4,10.86,11.12,0.19,123.5833,12.3333,"2023-11-19 00:01:42.629661+08:00","City of Masbate"
"2023-11-19 00:01:43+08:00",2.0,350.48,0.0,2.21,68.67,0.62,6.0,6.39,1.01,122.65,11.15,"2023-11-19 00:01:44.096577+08:00","City of Passi"
"2023-11-19 00:01:46+08:00",2.0,363.83,0.0,0.99,84.4,2.59,13.21,13.65,0.26,123.9833,12.9833,"2023-11-19 00:01:46.545154+08:00","City of Sorsogon"
"2023-11-19 00:01:47+08:00",2.0,540.73,0.03,6.77,3.8,0.74,17.28,19.21,4.12,124.2464,7.2236,"2023-11-19 00:01:48.129860+08:00","Cotabato"
"2023-11-19 00:01:49+08:00",2.0,233.65,0.0,0.69,87.98,1.54,11.35,29.24,0.17,121.5047,17.7061,"2023-11-19 00:01:49.450361+08:00","Dagupan"
"2023-11-19 00:01:50+08:00",1.0,211.95,0.0,1.59,50.07,1.07,1.43,1.5,0.29,124.0272,10.5208,"2023-11-19 00:01:51.153958+08:00","Danao"
"2023-11-19 00:01:53+08:00",1.0,267.03,0.0,2.79,34.69,1.54,3.01,3.72,1.79,123.9469,10.2706,"2023-11-19 00:01:53.244148+08:00","Dapitan"
"2023-11-19 00:01:55+08:00",2.0,440.6,0.0,9.68,84.4,7.39,8.86,13.73,3.17,120.9367,14.3294,"2023-11-19 00:01:55.432718+08:00","Dasmariñas"
"2023-11-19 00:01:57+08:00",1.0,377.18,0.07,6.34,3.49,0.98,8.54,9.82,1.36,125.6128,7.0731,"2023-11-19 00:01:57.955563+08:00","Davao"
"2023-11-19 00:01:59+08:00",1.0,447.27,0.05,7.2,6.97,0.63,9.15,10.26,3.01,125.3572,6.7497,"2023-11-19 00:01:59.928741+08:00","Digos"
"2023-11-19 00:02:02+08:00",2.0,260.35,0.0,1.76,60.8,0.29,1.81,1.87,0.21,123.3414,8.5894,"2023-11-19 00:02:02.941021+08:00","Dipolog"
"2023-11-19 00:02:04+08:00",1.0,260.35,0.0,2.42,40.05,0.74,3.23,3.57,1.08,123.3081,9.3103,"2023-11-19 00:02:05.553472+08:00","Dumaguete"
"2023-11-19 00:02:07+08:00",1.0,213.62,0.0,0.7,47.21,0.07,0.5,0.53,0.39,124.5225,8.5631,"2023-11-19 00:02:07.412681+08:00","El Salvador"
"2023-11-19 00:02:09+08:00",2.0,236.99,0.0,0.32,80.82,2.12,3.17,4.23,0.0,123.4992,10.8403,"2023-11-19 00:02:09.936463+08:00","Escalante"
"2023-11-19 00:02:11+08:00",2.0,337.12,0.0,2.96,71.53,0.95,6.44,7.95,2.47,120.9464,15.3072,"2023-11-19 00:02:11.866855+08:00","Gapan"
"2023-11-19 00:02:13+08:00",2.0,494.0,0.03,6.43,5.9,0.75,13.01,13.89,4.43,125.1717,6.1128,"2023-11-19 00:02:13.716239+08:00","General Santos"
"2023-11-19 00:02:14+08:00",2.0,440.6,0.0,9.68,84.4,7.39,8.86,13.73,3.17,120.8817,14.3869,"2023-11-19 00:02:15.292441+08:00","General Trias"
"2023-11-19 00:02:17+08:00",1.0,201.94,0.0,0.58,53.64,0.07,0.5,0.57,0.23,125.1167,8.8333,"2023-11-19 00:02:17.336014+08:00","Gingoog City"
"2023-11-19 00:02:20+08:00",2.0,300.41,0.0,2.74,61.51,0.98,3.56,3.96,1.12,122.8706,10.0989,"2023-11-19 00:02:20.652896+08:00","Himamaylan"
"2023-11-19 00:02:22+08:00",2.0,323.77,0.0,3.34,67.95,1.59,14.67,29.14,3.64,121.8892,17.1485,"2023-11-19 00:02:22.274498+08:00","Ilagan"
"2023-11-19 00:02:23+08:00",1.0,220.3,0.0,1.29,50.07,0.78,0.5,0.63,0.4,124.4,8.25,"2023-11-19 00:02:24.026677+08:00","Iligan City"
"2023-11-19 00:02:25+08:00",2.0,343.8,0.0,1.84,75.82,0.44,4.98,5.13,0.68,122.55,10.75,"2023-11-19 00:02:25.512373+08:00","Iloilo City"
"2023-11-19 00:02:27+08:00",2.0,360.49,0.0,5.44,86.55,3.79,6.14,10.01,2.28,120.9367,14.4297,"2023-11-19 00:02:28.273631+08:00","Imus"
"2023-11-19 00:02:30+08:00",2.0,283.72,0.0,0.92,85.12,3.82,12.32,13.9,0.3,123.4167,13.4167,"2023-11-19 00:02:30.876271+08:00","Iriga City"
"2023-11-19 00:02:33+08:00",2.0,273.71,0.0,1.71,72.24,1.13,2.85,3.28,0.77,122.9888,10.2048,"2023-11-19 00:02:33.643562+08:00","Isabela"
"2023-11-19 00:02:36+08:00",1.0,350.48,0.0,4.28,43.63,0.76,5.36,5.88,2.31,122.8122,9.9889,"2023-11-19 00:02:36.362854+08:00","Kabankalan"
"2023-11-19 00:02:37+08:00",2.0,667.57,0.1,13.37,5.23,2.03,24.16,27.53,16.72,125.0894,7.0083,"2023-11-19 00:02:38.015330+08:00","Kidapawan"
"2023-11-19 00:02:40+08:00",2.0,587.46,0.05,8.23,7.69,1.1,17.74,20.21,8.23,124.8469,6.5031,"2023-11-19 00:02:40.502901+08:00","Koronadal"
"2023-11-19 00:02:42+08:00",2.0,267.03,0.0,1.1,78.68,0.95,2.59,3.02,0.3,122.9208,10.4233,"2023-11-19 00:02:45.777232+08:00","La Carlota"
"2023-11-19 00:02:48+08:00",1.0,320.44,0.0,5.36,23.96,1.22,6.23,7.06,7.41,125.7022,6.0872,"2023-11-19 00:02:48.420690+08:00","Lamitan"
"2023-11-19 00:02:50+08:00",2.0,233.65,0.0,0.65,94.41,1.77,11.55,23.37,0.11,120.5936,18.1989,"2023-11-19 00:02:50.714985+08:00","Laoag"
"2023-11-19 00:02:52+08:00",1.0,267.03,0.0,2.79,34.69,1.54,3.01,3.72,1.79,123.9494,10.3103,"2023-11-19 00:02:52.482683+08:00","Lapu-Lapu City"
"2023-11-19 00:02:54+08:00",2.0,360.49,0.0,5.44,86.55,3.79,6.14,10.01,2.28,120.9828,14.4506,"2023-11-19 00:02:54.534861+08:00","Las Piñas"
"2023-11-19 00:02:56+08:00",2.0,320.44,0.0,1.06,81.54,4.95,11.48,12.05,0.29,123.7333,13.1333,"2023-11-19 00:02:57.429057+08:00","Legazpi City"
"2023-11-19 00:02:58+08:00",2.0,297.07,0.0,0.84,87.26,5.07,12.22,13.23,0.25,123.5325,13.2403,"2023-11-19 00:02:58.753477+08:00","Ligao"
"2023-11-19 00:02:59+08:00",2.0,300.41,0.0,2.51,91.55,3.16,5.69,8.69,1.0,121.1667,13.95,"2023-11-19 00:03:00.137506+08:00","Lipa City"
"2023-11-19 00:03:01+08:00",2.0,343.8,0.0,1.78,69.38,0.54,5.86,6.03,0.67,122.5967,10.8794,"2023-11-19 00:03:01.982417+08:00","Lucena"
"2023-11-19 00:03:04+08:00",2.0,343.8,0.0,1.78,69.38,0.54,5.86,6.03,0.67,122.4347,10.8925,"2023-11-19 00:03:04.808599+08:00","Maasin"
"2023-11-19 00:03:06+08:00",1.0,420.57,0.0,5.27,55.79,0.91,9.4,11.22,3.48,120.5736,15.2216,"2023-11-19 00:03:06.239414+08:00","Mabalacat City"
"2023-11-19 00:03:08+08:00",3.0,1068.12,0.0,32.56,43.27,19.79,29.52,39.74,9.25,121.0327,14.5503,"2023-11-19 00:03:09.091068+08:00","Makati City"
"2023-11-19 00:03:11+08:00",2.0,323.77,0.0,1.97,71.53,0.65,4.53,5.55,1.43,119.9379,15.6361,"2023-11-19 00:03:11.616315+08:00","Malabon"
"2023-11-19 00:03:13+08:00",2.0,410.56,0.02,7.2,6.26,0.91,11.48,13.04,8.04,125.0833,8.15,"2023-11-19 00:03:14.054452+08:00","Malaybalay"
"2023-11-19 00:03:15+08:00",2.0,393.87,0.0,4.8,75.1,1.48,8.2,10.82,3.9,120.8117,14.8419,"2023-11-19 00:03:15.753039+08:00","Malolos"
"2023-11-19 00:03:18+08:00",3.0,1068.12,0.0,32.56,43.27,19.79,29.52,39.74,9.25,121.0409,14.5832,"2023-11-19 00:03:18.250953+08:00","Mandaluyong City"
"2023-11-19 00:03:20+08:00",1.0,267.03,0.0,2.79,34.69,1.54,3.01,3.72,1.79,123.9333,10.3333,"2023-11-19 00:03:21.002024+08:00","Mandaue City"
"2023-11-19 00:03:23+08:00",2.0,363.83,0.0,4.33,84.4,2.38,6.43,9.47,3.2,120.9822,14.6042,"2023-11-19 00:03:23.406228+08:00","Manila"
"2023-11-19 00:03:25+08:00",2.0,547.41,0.0,14.74,22.35,3.64,15.49,17.68,31.16,124.2928,7.9986,"2023-11-19 00:03:25.473930+08:00","Marawi"
"2023-11-19 00:03:27+08:00",1.0,196.93,0.0,0.65,57.94,0.28,0.94,1.07,0.05,125.4708,9.7339,"2023-11-19 00:03:27.551046+08:00","Mati"
"2023-11-19 00:03:29+08:00",2.0,363.83,0.0,4.33,84.4,2.38,6.43,9.47,3.2,120.9608,14.7369,"2023-11-19 00:03:29.905697+08:00","Meycauayan"
"2023-11-19 00:03:31+08:00",2.0,323.77,0.0,3.21,68.67,0.92,7.91,10.16,3.01,120.9031,15.7161,"2023-11-19 00:03:31.276333+08:00","Muñoz"
"2023-11-19 00:03:33+08:00",2.0,263.69,0.0,0.56,94.41,1.55,10.56,12.95,0.0,123.1814,13.6192,"2023-11-19 00:03:33.458863+08:00","Naga"
"2023-11-19 00:03:35+08:00",2.0,363.83,0.0,4.33,84.4,2.38,6.43,9.47,3.2,120.95,14.6667,"2023-11-19 00:03:35.452074+08:00","Navotas"
"2023-11-19 00:03:37+08:00",2.0,327.11,0.0,2.74,71.53,1.3,6.33,7.53,1.11,120.2828,14.8292,"2023-11-19 00:03:38.203211+08:00","Olongapo"
"2023-11-19 00:03:40+08:00",1.0,223.64,0.0,1.5,43.63,0.27,1.73,2.05,0.7,124.6075,11.0064,"2023-11-19 00:03:40.259724+08:00","Ormoc"
"2023-11-19 00:03:41+08:00",1.0,226.97,0.0,0.89,53.64,0.08,0.88,0.91,0.07,123.8044,8.4858,"2023-11-19 00:03:41.533898+08:00","Oroquieta"
"2023-11-19 00:03:42+08:00",1.0,233.65,0.0,1.39,47.92,0.17,1.14,1.33,0.5,123.8333,8.15,"2023-11-19 00:03:42.873904+08:00","Ozamiz City"
"2023-11-19 00:03:45+08:00",1.0,373.84,0.05,4.84,8.49,0.72,7.67,8.91,5.0,123.43700000000001,7.8257,"2023-11-19 00:03:45.517844+08:00","Pagadian"
"2023-11-19 00:03:47+08:00",2.0,307.08,0.0,2.23,72.24,0.75,5.6,6.78,1.66,121.0833,15.55,"2023-11-19 00:03:47.685697+08:00","Palayan City"
"2023-11-19 00:03:50+08:00",1.0,367.17,0.05,5.48,3.0,0.75,8.87,10.16,1.55,125.6842,7.3081,"2023-11-19 00:03:50.438990+08:00","Panabo"
"2023-11-19 00:03:52+08:00",3.0,1068.12,0.0,32.56,43.27,19.79,29.52,39.74,9.25,121.0175,14.4816,"2023-11-19 00:03:53.215837+08:00","Paranaque City"
"2023-11-19 00:03:55+08:00",3.0,1068.12,0.0,32.56,43.27,19.79,29.52,39.74,9.25,121.065,14.587,"2023-11-19 00:03:55.391125+08:00","Pasig"
"2023-11-19 00:03:56+08:00",2.0,277.04,0.0,1.59,62.94,0.51,3.06,8.02,0.57,118.7333,9.7333,"2023-11-19 00:03:56.718442+08:00","Puerto Princesa City"
"2023-11-19 00:03:58+08:00",2.0,323.77,0.0,4.16,83.69,3.87,5.1,8.02,1.81,121.0333,14.6333,"2023-11-19 00:03:58.474537+08:00","Quezon City"
"2023-11-19 00:03:59+08:00",2.0,263.69,0.0,1.39,75.82,1.58,12.87,29.61,0.94,121.6201,17.1189,"2023-11-19 00:04:00.143532+08:00","Roxas"
"2023-11-19 00:04:01+08:00",2.0,236.99,0.0,0.32,80.82,2.12,3.17,4.23,0.0,123.4242,10.9447,"2023-11-19 00:04:02.180172+08:00","Sagay"
"2023-11-19 00:04:03+08:00",2.0,360.49,0.0,3.68,81.54,1.94,7.16,9.08,1.85,120.5431,14.7678,"2023-11-19 00:04:03.698770+08:00","Samal"
"2023-11-19 00:04:05+08:00",2.0,300.41,0.0,2.04,74.39,0.77,5.69,6.98,1.5,120.8931,15.5448,"2023-11-19 00:04:05.707245+08:00","San Carlos"
"2023-11-19 00:04:07+08:00",2.0,383.85,0.0,2.08,72.96,1.16,13.15,14.93,1.76,120.3166,16.6159,"2023-11-19 00:04:07.339473+08:00","San Fernando"
"2023-11-19 00:04:09+08:00",2.0,240.33,0.0,1.09,88.69,1.36,11.01,28.38,0.78,121.8712,17.8927,"2023-11-19 00:04:09.810630+08:00","San Jose"
"2023-11-19 00:04:12+08:00",2.0,290.39,0.0,1.71,83.69,0.94,4.4,5.97,1.3,121.0453,14.8139,"2023-11-19 00:04:12.676069+08:00","San Jose del Monte"
"2023-11-19 00:04:14+08:00",2.0,267.03,0.0,1.54,82.25,1.15,8.6,14.44,1.44,120.4583,17.7422,"2023-11-19 00:04:15.109408+08:00","San Juan"
"2023-11-19 00:04:17+08:00",2.0,427.25,0.0,6.43,67.23,2.56,9.05,11.72,3.96,120.6197,14.9696,"2023-11-19 00:04:17.287177+08:00","San Pablo"
"2023-11-19 00:04:19+08:00",2.0,300.41,0.0,2.61,71.53,1.62,12.91,25.39,2.82,121.8833,17.2,"2023-11-19 00:04:20.098832+08:00","San Pedro"
"2023-11-19 00:04:22+08:00",2.0,300.41,0.0,2.04,74.39,0.77,5.69,6.98,1.5,120.9378,15.4238,"2023-11-19 00:04:22.533795+08:00","Santa Rosa"
"2023-11-19 00:04:23+08:00",2.0,247.0,0.0,0.79,79.39,1.18,8.46,15.48,0.56,120.4449,17.2939,"2023-11-19 00:04:24.182210+08:00","Santiago"
"2023-11-19 00:04:25+08:00",2.0,267.03,0.0,1.54,77.25,1.59,12.91,30.56,1.11,121.7645,17.3997,"2023-11-19 00:04:25.561030+08:00","Santo Tomas"
"2023-11-19 00:04:27+08:00",2.0,280.38,0.0,1.04,80.11,0.6,2.88,3.28,0.25,122.9667,10.8,"2023-11-19 00:04:27.971880+08:00","Silay City"
"2023-11-19 00:04:30+08:00",2.0,267.03,0.0,1.61,68.67,0.63,2.4,2.56,0.59,122.4042,9.7519,"2023-11-19 00:04:30.268629+08:00","Sipalay"
"2023-11-19 00:04:31+08:00",1.0,196.93,0.0,0.65,57.94,0.28,0.94,1.07,0.05,125.5,9.75,"2023-11-19 00:04:32.051640+08:00","Surigao City"
"2023-11-19 00:04:34+08:00",2.0,283.72,0.0,0.77,80.82,4.05,11.14,12.03,0.12,123.7336,13.3586,"2023-11-19 00:04:34.360142+08:00","Tabaco"
"2023-11-19 00:04:36+08:00",2.0,247.0,0.0,0.87,79.39,1.45,11.78,28.4,0.4,121.4443,17.4189,"2023-11-19 00:04:37.077518+08:00","Tabuk"
"2023-11-19 00:04:38+08:00",1.0,220.3,0.0,1.74,28.25,0.34,2.3,2.89,1.09,125.0,11.25,"2023-11-19 00:04:38.731674+08:00","Tacloban City"
"2023-11-19 00:04:40+08:00",2.0,720.98,0.31,11.14,2.68,1.36,24.34,27.68,10.13,124.6764,6.6925,"2023-11-19 00:04:40.513470+08:00","Tacurong"
"2023-11-19 00:04:42+08:00",2.0,370.5,0.0,7.03,82.97,7.87,7.97,11.79,1.87,120.9337,14.1059,"2023-11-19 00:04:42.825469+08:00","Tagaytay City"
"2023-11-19 00:04:45+08:00",3.0,1068.12,0.0,32.56,43.27,19.79,29.52,39.74,9.25,121.0792,14.5243,"2023-11-19 00:04:45.224471+08:00","Taguig"
"2023-11-19 00:04:46+08:00",2.0,257.02,0.0,0.49,92.98,0.58,10.85,15.34,0.0,122.9226,14.1343,"2023-11-19 00:04:46.870000+08:00","Talisay"
"2023-11-19 00:04:49+08:00",2.0,323.77,0.0,5.27,87.26,7.51,7.02,10.64,1.35,121.1498,14.0863,"2023-11-19 00:04:49.428323+08:00","Tanauan"
"2023-11-19 00:04:51+08:00",1.0,201.94,0.0,1.11,26.46,0.13,1.05,1.38,0.34,126.1986,9.0783,"2023-11-19 00:04:51.563894+08:00","Tandag"
"2023-11-19 00:04:53+08:00",2.0,280.38,0.0,1.04,80.11,0.6,2.88,3.28,0.25,122.9306,10.6339,"2023-11-19 00:04:53.748300+08:00","Tangub"
"2023-11-19 00:04:55+08:00",1.0,233.65,0.0,0.9,54.36,0.33,2.54,2.67,0.55,123.1583,9.5153,"2023-11-19 00:04:55.689670+08:00","Tanjay"
"2023-11-19 00:04:58+08:00",1.0,447.27,0.0,7.2,50.07,1.19,10.0,12.03,6.27,120.5986,15.4889,"2023-11-19 00:04:58.307255+08:00","Tarlac City"
"2023-11-19 00:05:00+08:00",2.0,277.04,0.0,1.31,90.12,1.34,5.43,8.41,0.18,121.5911,14.0289,"2023-11-19 00:05:01.096054+08:00","Tayabas"
"2023-11-19 00:05:02+08:00",2.0,230.31,0.0,1.05,60.08,0.81,2.29,2.66,0.46,123.6333,10.3833,"2023-11-19 00:05:02.808978+08:00","Toledo City"
"2023-11-19 00:05:04+08:00",2.0,253.68,0.0,1.34,85.83,1.57,12.29,31.83,1.27,121.7269,17.6131,"2023-11-19 00:05:04.580302+08:00","Tuguegarao"
"2023-11-19 00:05:06+08:00",2.0,433.92,0.0,7.63,58.65,1.94,10.64,12.67,7.54,120.5711,15.9761,"2023-11-19 00:05:07.077460+08:00","Urdaneta"
"2023-11-19 00:05:09+08:00",1.0,230.31,0.0,1.35,51.5,0.43,1.83,2.02,0.63,124.5725,11.1089,"2023-11-19 00:05:09.748785+08:00","Valencia"
"2023-11-19 00:05:12+08:00",2.0,363.83,0.0,4.33,84.4,2.38,6.43,9.47,3.2,120.9667,14.7,"2023-11-19 00:05:12.329197+08:00","Valenzuela"
"2023-11-19 00:05:14+08:00",2.0,270.37,0.0,0.66,82.97,0.87,2.99,3.61,0.16,123.0778,10.9,"2023-11-19 00:05:14.729852+08:00","Victorias"
"2023-11-19 00:05:16+08:00",2.0,253.68,0.0,0.91,86.55,1.25,8.27,14.19,0.51,120.3869,17.5747,"2023-11-19 00:05:16.914845+08:00","Vigan"
"2023-11-19 00:05:19+08:00",1.0,527.38,0.0,20.91,25.75,4.77,9.69,10.77,12.29,122.0696,6.9135,"2023-11-19 00:05:19.250723+08:00","Zamboanga City"
"2023-11-19 03:00:01+08:00",2.0,407.22,0.0,5.66,61.51,3.25,9.69,11.33,5.64,119.9811,16.1561,"2023-11-19 03:00:01.642353+08:00","Alaminos"
"2023-11-19 03:00:05+08:00",2.0,323.77,0.0,3.04,60.8,0.92,7.44,9.32,2.25,120.5833,15.15,"2023-11-19 03:00:06.283478+08:00","Angeles City"
"2023-11-19 03:00:07+08:00",2.0,263.69,0.0,1.17,74.39,0.78,8.05,12.98,0.82,121.19,15.6181,"2023-11-19 03:00:08.006371+08:00","Antipolo"
"2023-11-19 03:00:10+08:00",2.0,353.81,0.0,1.03,80.82,1.1,10.8,11.02,0.19,123.5085,12.2285,"2023-11-19 03:00:10.914435+08:00","Bacolod"
"2023-11-19 03:00:16+08:00",2.0,350.48,0.0,4.5,80.11,3.34,6.57,10.72,2.6,120.929,14.459000000000001,"2023-11-19 03:00:16.345651+08:00","Bacoor"
"2023-11-19 03:00:18+08:00",2.0,273.71,0.0,1.08,78.68,1.15,3.53,4.03,0.35,122.8333,10.5333,"2023-11-19 03:00:18.991541+08:00","Bago City"
"2023-11-19 03:00:21+08:00",2.0,447.27,0.0,5.66,45.42,1.91,15.22,17.43,8.49,120.5931,16.4164,"2023-11-19 03:00:21.739683+08:00","Baguio"
"2023-11-19 03:00:23+08:00",1.0,233.65,0.0,1.01,51.5,0.27,2.41,2.53,0.68,123.1228,9.5911,"2023-11-19 03:00:23.595849+08:00","Bais"
"2023-11-19 03:00:26+08:00",2.0,337.12,0.0,3.04,72.24,1.8,6.88,8.96,2.34,120.5361,14.6761,"2023-11-19 03:00:26.432798+08:00","Balanga"
"2023-11-19 03:00:28+08:00",2.0,230.31,0.0,0.57,94.41,1.51,10.96,22.79,0.17,120.5649,18.0554,"2023-11-19 03:00:29.861533+08:00","Batac City"
"2023-11-19 03:00:32+08:00",2.0,290.39,0.0,3.86,78.68,3.01,6.3,9.72,1.58,121.05,13.75,"2023-11-19 03:00:33.033657+08:00","Batangas City"
"2023-11-19 03:00:35+08:00",1.0,250.34,0.0,1.31,45.78,0.26,2.79,2.95,0.96,122.8011,9.3636,"2023-11-19 03:00:35.464111+08:00","Bayawan"
"2023-11-19 03:00:38+08:00",2.0,253.68,0.0,0.47,97.28,3.25,9.43,10.52,0.02,123.7135,13.4083,"2023-11-19 03:00:39.170734+08:00","Baybay"
"2023-11-19 03:00:41+08:00",1.0,233.65,0.01,1.48,11.44,0.18,1.74,2.05,0.79,125.7675,8.7561,"2023-11-19 03:00:41.602241+08:00","Bayugan"
"2023-11-19 03:00:43+08:00",1.0,267.03,0.0,2.87,32.54,0.44,3.13,3.66,1.35,125.0336,11.0725,"2023-11-19 03:00:43.323450+08:00","Bislig"
"2023-11-19 03:00:45+08:00",2.0,654.22,0.0,17.65,54.36,13.59,17.85,26.13,8.23,121.0807,14.3427,"2023-11-19 03:00:45.665379+08:00","Biñan"
"2023-11-19 03:00:47+08:00",2.0,223.64,0.0,0.7,64.37,1.4,3.1,3.56,0.05,124.0055,11.0517,"2023-11-19 03:00:48.238902+08:00","Bogo"
"2023-11-19 03:00:50+08:00",1.0,181.91,0.0,0.2,52.21,0.17,1.34,2.15,0.05,125.4319,11.6081,"2023-11-19 03:00:50.816018+08:00","Borongan"
"2023-11-19 03:00:52+08:00",1.0,211.95,0.0,1.41,43.27,0.14,0.51,0.6,0.59,125.5436,8.9492,"2023-11-19 03:00:53.003860+08:00","Butuan"
"2023-11-19 03:00:54+08:00",1.0,196.93,0.0,1.19,48.64,0.16,0.54,0.64,0.06,125.5344,9.1236,"2023-11-19 03:00:54.982254+08:00","Cabadbaran"
"2023-11-19 03:00:57+08:00",2.0,297.07,0.0,1.89,73.67,0.9,9.15,13.56,1.84,120.9667,15.4833,"2023-11-19 03:00:57.482607+08:00","Cabanatuan City"
"2023-11-19 03:00:58+08:00",2.0,654.22,0.0,17.65,54.36,13.59,17.85,26.13,8.23,121.1262,14.2726,"2023-11-19 03:00:59.097027+08:00","Cabuyao"
"2023-11-19 03:01:00+08:00",2.0,236.99,0.0,0.31,82.25,1.58,3.24,4.24,0.06,123.2856,10.9506,"2023-11-19 03:01:00.664535+08:00","Cadiz"
"2023-11-19 03:01:03+08:00",1.0,223.64,0.0,2.29,35.05,0.64,1.29,1.53,0.74,124.6472,8.4822,"2023-11-19 03:01:04.010300+08:00","Cagayan de Oro"
"2023-11-19 03:01:05+08:00",2.0,280.38,0.0,3.77,82.25,5.54,6.81,10.87,1.03,120.8133,13.9324,"2023-11-19 03:01:06.207680+08:00","Calaca"
"2023-11-19 03:01:08+08:00",2.0,654.22,0.0,17.65,54.36,13.59,17.85,26.13,8.23,121.1653,14.2117,"2023-11-19 03:01:09.257196+08:00","Calamba"
"2023-11-19 03:01:11+08:00",2.0,300.41,0.0,3.81,90.84,3.4,6.11,9.49,0.14,121.1803,13.4117,"2023-11-19 03:01:11.973839+08:00","Calapan"
